644,0.3
632,0.7
624,1.2
612,1.8
596,2.8
588,3.8
560,5.8
508,9.8
456,14.8
400,19.8
296,29.8
192,39.8
112,49.8
56,59.8
44,60.8
44,61.8
40,62.8
40,63.8
44,64.8
52,65.8
60,66.8
124,74.8
180,84.8
240,94.8
288,104
364,124
452,154
536,194
572,224
604,264
628,304
648,354
648,404
